image_id,fold,image_path,mask_path,split
train_12.png,,fusai_train/train/labelled/image\train_12.png,fusai_train/train/labelled/label\train_12.png,4.0
train_120.png,,fusai_train/train/labelled/image\train_120.png,fusai_train/train/labelled/label\train_120.png,2.0
train_121.png,,fusai_train/train/labelled/image\train_121.png,fusai_train/train/labelled/label\train_121.png,1.0
train_122.png,,fusai_train/train/labelled/image\train_122.png,fusai_train/train/labelled/label\train_122.png,5.0
train_123.png,,fusai_train/train/labelled/image\train_123.png,fusai_train/train/labelled/label\train_123.png,4.0
train_124.png,,fusai_train/train/labelled/image\train_124.png,fusai_train/train/labelled/label\train_124.png,3.0
train_125.png,,fusai_train/train/labelled/image\train_125.png,fusai_train/train/labelled/label\train_125.png,2.0
train_126.png,,fusai_train/train/labelled/image\train_126.png,fusai_train/train/labelled/label\train_126.png,5.0
train_127.png,,fusai_train/train/labelled/image\train_127.png,fusai_train/train/labelled/label\train_127.png,2.0
train_128.png,,fusai_train/train/labelled/image\train_128.png,fusai_train/train/labelled/label\train_128.png,3.0
train_129.png,,fusai_train/train/labelled/image\train_129.png,fusai_train/train/labelled/label\train_129.png,4.0
train_13.png,,fusai_train/train/labelled/image\train_13.png,fusai_train/train/labelled/label\train_13.png,4.0
train_130.png,,fusai_train/train/labelled/image\train_130.png,fusai_train/train/labelled/label\train_130.png,1.0
train_131.png,,fusai_train/train/labelled/image\train_131.png,fusai_train/train/labelled/label\train_131.png,4.0
train_132.png,,fusai_train/train/labelled/image\train_132.png,fusai_train/train/labelled/label\train_132.png,3.0
train_133.png,,fusai_train/train/labelled/image\train_133.png,fusai_train/train/labelled/label\train_133.png,2.0
train_134.png,,fusai_train/train/labelled/image\train_134.png,fusai_train/train/labelled/label\train_134.png,1.0
train_135.png,,fusai_train/train/labelled/image\train_135.png,fusai_train/train/labelled/label\train_135.png,2.0
train_136.png,,fusai_train/train/labelled/image\train_136.png,fusai_train/train/labelled/label\train_136.png,3.0
train_137.png,,fusai_train/train/labelled/image\train_137.png,fusai_train/train/labelled/label\train_137.png,5.0
train_138.png,,fusai_train/train/labelled/image\train_138.png,fusai_train/train/labelled/label\train_138.png,4.0
train_139.png,,fusai_train/train/labelled/image\train_139.png,fusai_train/train/labelled/label\train_139.png,4.0
train_14.png,,fusai_train/train/labelled/image\train_14.png,fusai_train/train/labelled/label\train_14.png,2.0
train_140.png,,fusai_train/train/labelled/image\train_140.png,fusai_train/train/labelled/label\train_140.png,3.0
train_141.png,,fusai_train/train/labelled/image\train_141.png,fusai_train/train/labelled/label\train_141.png,3.0
train_142.png,,fusai_train/train/labelled/image\train_142.png,fusai_train/train/labelled/label\train_142.png,5.0
train_143.png,,fusai_train/train/labelled/image\train_143.png,fusai_train/train/labelled/label\train_143.png,3.0
train_144.png,,fusai_train/train/labelled/image\train_144.png,fusai_train/train/labelled/label\train_144.png,2.0
train_145.png,,fusai_train/train/labelled/image\train_145.png,fusai_train/train/labelled/label\train_145.png,4.0
train_146.png,,fusai_train/train/labelled/image\train_146.png,fusai_train/train/labelled/label\train_146.png,2.0
train_147.png,,fusai_train/train/labelled/image\train_147.png,fusai_train/train/labelled/label\train_147.png,2.0
train_148.png,,fusai_train/train/labelled/image\train_148.png,fusai_train/train/labelled/label\train_148.png,2.0
train_149.png,,fusai_train/train/labelled/image\train_149.png,fusai_train/train/labelled/label\train_149.png,1.0
train_15.png,,fusai_train/train/labelled/image\train_15.png,fusai_train/train/labelled/label\train_15.png,3.0
train_150.png,,fusai_train/train/labelled/image\train_150.png,fusai_train/train/labelled/label\train_150.png,2.0
train_151.png,,fusai_train/train/labelled/image\train_151.png,fusai_train/train/labelled/label\train_151.png,4.0
train_152.png,,fusai_train/train/labelled/image\train_152.png,fusai_train/train/labelled/label\train_152.png,1.0
train_153.png,,fusai_train/train/labelled/image\train_153.png,fusai_train/train/labelled/label\train_153.png,3.0
train_154.png,,fusai_train/train/labelled/image\train_154.png,fusai_train/train/labelled/label\train_154.png,5.0
train_155.png,,fusai_train/train/labelled/image\train_155.png,fusai_train/train/labelled/label\train_155.png,3.0
train_156.png,,fusai_train/train/labelled/image\train_156.png,fusai_train/train/labelled/label\train_156.png,2.0
train_157.png,,fusai_train/train/labelled/image\train_157.png,fusai_train/train/labelled/label\train_157.png,2.0
train_158.png,,fusai_train/train/labelled/image\train_158.png,fusai_train/train/labelled/label\train_158.png,4.0
train_159.png,,fusai_train/train/labelled/image\train_159.png,fusai_train/train/labelled/label\train_159.png,3.0
train_16.png,,fusai_train/train/labelled/image\train_16.png,fusai_train/train/labelled/label\train_16.png,2.0
train_160.png,,fusai_train/train/labelled/image\train_160.png,fusai_train/train/labelled/label\train_160.png,3.0
train_161.png,,fusai_train/train/labelled/image\train_161.png,fusai_train/train/labelled/label\train_161.png,4.0
train_162.png,,fusai_train/train/labelled/image\train_162.png,fusai_train/train/labelled/label\train_162.png,4.0
train_163.png,,fusai_train/train/labelled/image\train_163.png,fusai_train/train/labelled/label\train_163.png,5.0
train_164.png,,fusai_train/train/labelled/image\train_164.png,fusai_train/train/labelled/label\train_164.png,2.0
train_165.png,,fusai_train/train/labelled/image\train_165.png,fusai_train/train/labelled/label\train_165.png,1.0
train_166.png,,fusai_train/train/labelled/image\train_166.png,fusai_train/train/labelled/label\train_166.png,5.0
train_167.png,,fusai_train/train/labelled/image\train_167.png,fusai_train/train/labelled/label\train_167.png,3.0
train_168.png,,fusai_train/train/labelled/image\train_168.png,fusai_train/train/labelled/label\train_168.png,3.0
train_169.png,,fusai_train/train/labelled/image\train_169.png,fusai_train/train/labelled/label\train_169.png,1.0
train_17.png,,fusai_train/train/labelled/image\train_17.png,fusai_train/train/labelled/label\train_17.png,4.0
train_170.png,,fusai_train/train/labelled/image\train_170.png,fusai_train/train/labelled/label\train_170.png,3.0
train_171.png,,fusai_train/train/labelled/image\train_171.png,fusai_train/train/labelled/label\train_171.png,1.0
train_172.png,,fusai_train/train/labelled/image\train_172.png,fusai_train/train/labelled/label\train_172.png,3.0
train_173.png,,fusai_train/train/labelled/image\train_173.png,fusai_train/train/labelled/label\train_173.png,1.0
train_174.png,,fusai_train/train/labelled/image\train_174.png,fusai_train/train/labelled/label\train_174.png,5.0
train_175.png,,fusai_train/train/labelled/image\train_175.png,fusai_train/train/labelled/label\train_175.png,5.0
train_176.png,,fusai_train/train/labelled/image\train_176.png,fusai_train/train/labelled/label\train_176.png,3.0
train_177.png,,fusai_train/train/labelled/image\train_177.png,fusai_train/train/labelled/label\train_177.png,3.0
train_178.png,,fusai_train/train/labelled/image\train_178.png,fusai_train/train/labelled/label\train_178.png,2.0
train_179.png,,fusai_train/train/labelled/image\train_179.png,fusai_train/train/labelled/label\train_179.png,4.0
train_18.png,,fusai_train/train/labelled/image\train_18.png,fusai_train/train/labelled/label\train_18.png,2.0
train_180.png,,fusai_train/train/labelled/image\train_180.png,fusai_train/train/labelled/label\train_180.png,4.0
train_181.png,,fusai_train/train/labelled/image\train_181.png,fusai_train/train/labelled/label\train_181.png,5.0
train_182.png,,fusai_train/train/labelled/image\train_182.png,fusai_train/train/labelled/label\train_182.png,5.0
train_183.png,,fusai_train/train/labelled/image\train_183.png,fusai_train/train/labelled/label\train_183.png,5.0
train_184.png,,fusai_train/train/labelled/image\train_184.png,fusai_train/train/labelled/label\train_184.png,3.0
train_185.png,,fusai_train/train/labelled/image\train_185.png,fusai_train/train/labelled/label\train_185.png,1.0
train_186.png,,fusai_train/train/labelled/image\train_186.png,fusai_train/train/labelled/label\train_186.png,2.0
train_187.png,,fusai_train/train/labelled/image\train_187.png,fusai_train/train/labelled/label\train_187.png,4.0
train_188.png,,fusai_train/train/labelled/image\train_188.png,fusai_train/train/labelled/label\train_188.png,5.0
train_189.png,,fusai_train/train/labelled/image\train_189.png,fusai_train/train/labelled/label\train_189.png,4.0
train_19.png,,fusai_train/train/labelled/image\train_19.png,fusai_train/train/labelled/label\train_19.png,3.0
train_190.png,,fusai_train/train/labelled/image\train_190.png,fusai_train/train/labelled/label\train_190.png,3.0
train_191.png,,fusai_train/train/labelled/image\train_191.png,fusai_train/train/labelled/label\train_191.png,2.0
train_192.png,,fusai_train/train/labelled/image\train_192.png,fusai_train/train/labelled/label\train_192.png,5.0
train_193.png,,fusai_train/train/labelled/image\train_193.png,fusai_train/train/labelled/label\train_193.png,2.0
train_194.png,,fusai_train/train/labelled/image\train_194.png,fusai_train/train/labelled/label\train_194.png,4.0
train_195.png,,fusai_train/train/labelled/image\train_195.png,fusai_train/train/labelled/label\train_195.png,2.0
train_196.png,,fusai_train/train/labelled/image\train_196.png,fusai_train/train/labelled/label\train_196.png,5.0
train_197.png,,fusai_train/train/labelled/image\train_197.png,fusai_train/train/labelled/label\train_197.png,2.0
train_198.png,,fusai_train/train/labelled/image\train_198.png,fusai_train/train/labelled/label\train_198.png,5.0
train_199.png,,fusai_train/train/labelled/image\train_199.png,fusai_train/train/labelled/label\train_199.png,5.0
train_2.png,,fusai_train/train/labelled/image\train_2.png,fusai_train/train/labelled/label\train_2.png,5.0
train_20.png,,fusai_train/train/labelled/image\train_20.png,fusai_train/train/labelled/label\train_20.png,3.0
train_200.png,,fusai_train/train/labelled/image\train_200.png,fusai_train/train/labelled/label\train_200.png,5.0
train_201.png,,fusai_train/train/labelled/image\train_201.png,fusai_train/train/labelled/label\train_201.png,3.0
train_202.png,,fusai_train/train/labelled/image\train_202.png,fusai_train/train/labelled/label\train_202.png,5.0
train_203.png,,fusai_train/train/labelled/image\train_203.png,fusai_train/train/labelled/label\train_203.png,5.0
train_204.png,,fusai_train/train/labelled/image\train_204.png,fusai_train/train/labelled/label\train_204.png,1.0
train_205.png,,fusai_train/train/labelled/image\train_205.png,fusai_train/train/labelled/label\train_205.png,5.0
train_206.png,,fusai_train/train/labelled/image\train_206.png,fusai_train/train/labelled/label\train_206.png,2.0
train_207.png,,fusai_train/train/labelled/image\train_207.png,fusai_train/train/labelled/label\train_207.png,2.0
train_208.png,,fusai_train/train/labelled/image\train_208.png,fusai_train/train/labelled/label\train_208.png,2.0
train_209.png,,fusai_train/train/labelled/image\train_209.png,fusai_train/train/labelled/label\train_209.png,3.0
train_21.png,,fusai_train/train/labelled/image\train_21.png,fusai_train/train/labelled/label\train_21.png,5.0
train_210.png,,fusai_train/train/labelled/image\train_210.png,fusai_train/train/labelled/label\train_210.png,1.0
train_211.png,,fusai_train/train/labelled/image\train_211.png,fusai_train/train/labelled/label\train_211.png,2.0
train_212.png,,fusai_train/train/labelled/image\train_212.png,fusai_train/train/labelled/label\train_212.png,5.0
train_213.png,,fusai_train/train/labelled/image\train_213.png,fusai_train/train/labelled/label\train_213.png,3.0
train_214.png,,fusai_train/train/labelled/image\train_214.png,fusai_train/train/labelled/label\train_214.png,1.0
train_215.png,,fusai_train/train/labelled/image\train_215.png,fusai_train/train/labelled/label\train_215.png,4.0
train_216.png,,fusai_train/train/labelled/image\train_216.png,fusai_train/train/labelled/label\train_216.png,5.0
train_217.png,,fusai_train/train/labelled/image\train_217.png,fusai_train/train/labelled/label\train_217.png,3.0
train_218.png,,fusai_train/train/labelled/image\train_218.png,fusai_train/train/labelled/label\train_218.png,1.0
train_219.png,,fusai_train/train/labelled/image\train_219.png,fusai_train/train/labelled/label\train_219.png,5.0
train_22.png,,fusai_train/train/labelled/image\train_22.png,fusai_train/train/labelled/label\train_22.png,2.0
train_220.png,,fusai_train/train/labelled/image\train_220.png,fusai_train/train/labelled/label\train_220.png,4.0
train_221.png,,fusai_train/train/labelled/image\train_221.png,fusai_train/train/labelled/label\train_221.png,5.0
train_222.png,,fusai_train/train/labelled/image\train_222.png,fusai_train/train/labelled/label\train_222.png,3.0
train_223.png,,fusai_train/train/labelled/image\train_223.png,fusai_train/train/labelled/label\train_223.png,2.0
train_224.png,,fusai_train/train/labelled/image\train_224.png,fusai_train/train/labelled/label\train_224.png,2.0
train_225.png,,fusai_train/train/labelled/image\train_225.png,fusai_train/train/labelled/label\train_225.png,1.0
train_226.png,,fusai_train/train/labelled/image\train_226.png,fusai_train/train/labelled/label\train_226.png,4.0
train_227.png,,fusai_train/train/labelled/image\train_227.png,fusai_train/train/labelled/label\train_227.png,2.0
train_228.png,,fusai_train/train/labelled/image\train_228.png,fusai_train/train/labelled/label\train_228.png,4.0
train_229.png,,fusai_train/train/labelled/image\train_229.png,fusai_train/train/labelled/label\train_229.png,2.0
train_23.png,,fusai_train/train/labelled/image\train_23.png,fusai_train/train/labelled/label\train_23.png,5.0
train_230.png,,fusai_train/train/labelled/image\train_230.png,fusai_train/train/labelled/label\train_230.png,1.0
train_231.png,,fusai_train/train/labelled/image\train_231.png,fusai_train/train/labelled/label\train_231.png,3.0
train_232.png,,fusai_train/train/labelled/image\train_232.png,fusai_train/train/labelled/label\train_232.png,1.0
train_233.png,,fusai_train/train/labelled/image\train_233.png,fusai_train/train/labelled/label\train_233.png,1.0
train_234.png,,fusai_train/train/labelled/image\train_234.png,fusai_train/train/labelled/label\train_234.png,4.0
train_235.png,,fusai_train/train/labelled/image\train_235.png,fusai_train/train/labelled/label\train_235.png,3.0
train_236.png,,fusai_train/train/labelled/image\train_236.png,fusai_train/train/labelled/label\train_236.png,3.0
train_237.png,,fusai_train/train/labelled/image\train_237.png,fusai_train/train/labelled/label\train_237.png,3.0
train_238.png,,fusai_train/train/labelled/image\train_238.png,fusai_train/train/labelled/label\train_238.png,1.0
train_239.png,,fusai_train/train/labelled/image\train_239.png,fusai_train/train/labelled/label\train_239.png,1.0
train_24.png,,fusai_train/train/labelled/image\train_24.png,fusai_train/train/labelled/label\train_24.png,3.0
train_240.png,,fusai_train/train/labelled/image\train_240.png,fusai_train/train/labelled/label\train_240.png,2.0
train_241.png,,fusai_train/train/labelled/image\train_241.png,fusai_train/train/labelled/label\train_241.png,1.0
train_242.png,,fusai_train/train/labelled/image\train_242.png,fusai_train/train/labelled/label\train_242.png,2.0
train_243.png,,fusai_train/train/labelled/image\train_243.png,fusai_train/train/labelled/label\train_243.png,4.0
train_244.png,,fusai_train/train/labelled/image\train_244.png,fusai_train/train/labelled/label\train_244.png,4.0
train_245.png,,fusai_train/train/labelled/image\train_245.png,fusai_train/train/labelled/label\train_245.png,3.0
train_246.png,,fusai_train/train/labelled/image\train_246.png,fusai_train/train/labelled/label\train_246.png,3.0
train_247.png,,fusai_train/train/labelled/image\train_247.png,fusai_train/train/labelled/label\train_247.png,3.0
train_248.png,,fusai_train/train/labelled/image\train_248.png,fusai_train/train/labelled/label\train_248.png,1.0
train_249.png,,fusai_train/train/labelled/image\train_249.png,fusai_train/train/labelled/label\train_249.png,1.0
train_25.png,,fusai_train/train/labelled/image\train_25.png,fusai_train/train/labelled/label\train_25.png,5.0
train_250.png,,fusai_train/train/labelled/image\train_250.png,fusai_train/train/labelled/label\train_250.png,3.0
train_251.png,,fusai_train/train/labelled/image\train_251.png,fusai_train/train/labelled/label\train_251.png,2.0
train_252.png,,fusai_train/train/labelled/image\train_252.png,fusai_train/train/labelled/label\train_252.png,3.0
train_253.png,,fusai_train/train/labelled/image\train_253.png,fusai_train/train/labelled/label\train_253.png,1.0
train_254.png,,fusai_train/train/labelled/image\train_254.png,fusai_train/train/labelled/label\train_254.png,3.0
train_255.png,,fusai_train/train/labelled/image\train_255.png,fusai_train/train/labelled/label\train_255.png,4.0
train_256.png,,fusai_train/train/labelled/image\train_256.png,fusai_train/train/labelled/label\train_256.png,5.0
train_257.png,,fusai_train/train/labelled/image\train_257.png,fusai_train/train/labelled/label\train_257.png,4.0
train_258.png,,fusai_train/train/labelled/image\train_258.png,fusai_train/train/labelled/label\train_258.png,5.0
train_259.png,,fusai_train/train/labelled/image\train_259.png,fusai_train/train/labelled/label\train_259.png,1.0
train_26.png,,fusai_train/train/labelled/image\train_26.png,fusai_train/train/labelled/label\train_26.png,1.0
train_260.png,,fusai_train/train/labelled/image\train_260.png,fusai_train/train/labelled/label\train_260.png,1.0
train_261.png,,fusai_train/train/labelled/image\train_261.png,fusai_train/train/labelled/label\train_261.png,2.0
train_262.png,,fusai_train/train/labelled/image\train_262.png,fusai_train/train/labelled/label\train_262.png,2.0
train_263.png,,fusai_train/train/labelled/image\train_263.png,fusai_train/train/labelled/label\train_263.png,4.0
train_264.png,,fusai_train/train/labelled/image\train_264.png,fusai_train/train/labelled/label\train_264.png,2.0
train_265.png,,fusai_train/train/labelled/image\train_265.png,fusai_train/train/labelled/label\train_265.png,4.0
train_266.png,,fusai_train/train/labelled/image\train_266.png,fusai_train/train/labelled/label\train_266.png,1.0
train_267.png,,fusai_train/train/labelled/image\train_267.png,fusai_train/train/labelled/label\train_267.png,2.0
train_268.png,,fusai_train/train/labelled/image\train_268.png,fusai_train/train/labelled/label\train_268.png,2.0
train_269.png,,fusai_train/train/labelled/image\train_269.png,fusai_train/train/labelled/label\train_269.png,1.0
train_27.png,,fusai_train/train/labelled/image\train_27.png,fusai_train/train/labelled/label\train_27.png,1.0
train_270.png,,fusai_train/train/labelled/image\train_270.png,fusai_train/train/labelled/label\train_270.png,3.0
train_271.png,,fusai_train/train/labelled/image\train_271.png,fusai_train/train/labelled/label\train_271.png,4.0
train_272.png,,fusai_train/train/labelled/image\train_272.png,fusai_train/train/labelled/label\train_272.png,5.0
train_273.png,,fusai_train/train/labelled/image\train_273.png,fusai_train/train/labelled/label\train_273.png,3.0
train_274.png,,fusai_train/train/labelled/image\train_274.png,fusai_train/train/labelled/label\train_274.png,1.0
train_275.png,,fusai_train/train/labelled/image\train_275.png,fusai_train/train/labelled/label\train_275.png,4.0
train_276.png,,fusai_train/train/labelled/image\train_276.png,fusai_train/train/labelled/label\train_276.png,3.0
train_277.png,,fusai_train/train/labelled/image\train_277.png,fusai_train/train/labelled/label\train_277.png,5.0
train_278.png,,fusai_train/train/labelled/image\train_278.png,fusai_train/train/labelled/label\train_278.png,3.0
train_279.png,,fusai_train/train/labelled/image\train_279.png,fusai_train/train/labelled/label\train_279.png,5.0
train_28.png,,fusai_train/train/labelled/image\train_28.png,fusai_train/train/labelled/label\train_28.png,4.0
train_280.png,,fusai_train/train/labelled/image\train_280.png,fusai_train/train/labelled/label\train_280.png,4.0
train_281.png,,fusai_train/train/labelled/image\train_281.png,fusai_train/train/labelled/label\train_281.png,2.0
train_282.png,,fusai_train/train/labelled/image\train_282.png,fusai_train/train/labelled/label\train_282.png,4.0
train_283.png,,fusai_train/train/labelled/image\train_283.png,fusai_train/train/labelled/label\train_283.png,3.0
train_284.png,,fusai_train/train/labelled/image\train_284.png,fusai_train/train/labelled/label\train_284.png,2.0
train_285.png,,fusai_train/train/labelled/image\train_285.png,fusai_train/train/labelled/label\train_285.png,5.0
train_286.png,,fusai_train/train/labelled/image\train_286.png,fusai_train/train/labelled/label\train_286.png,5.0
train_287.png,,fusai_train/train/labelled/image\train_287.png,fusai_train/train/labelled/label\train_287.png,4.0
train_288.png,,fusai_train/train/labelled/image\train_288.png,fusai_train/train/labelled/label\train_288.png,3.0
train_289.png,,fusai_train/train/labelled/image\train_289.png,fusai_train/train/labelled/label\train_289.png,3.0
train_29.png,,fusai_train/train/labelled/image\train_29.png,fusai_train/train/labelled/label\train_29.png,3.0
train_290.png,,fusai_train/train/labelled/image\train_290.png,fusai_train/train/labelled/label\train_290.png,5.0
train_291.png,,fusai_train/train/labelled/image\train_291.png,fusai_train/train/labelled/label\train_291.png,3.0
train_292.png,,fusai_train/train/labelled/image\train_292.png,fusai_train/train/labelled/label\train_292.png,3.0
train_293.png,,fusai_train/train/labelled/image\train_293.png,fusai_train/train/labelled/label\train_293.png,3.0
train_294.png,,fusai_train/train/labelled/image\train_294.png,fusai_train/train/labelled/label\train_294.png,2.0
train_295.png,,fusai_train/train/labelled/image\train_295.png,fusai_train/train/labelled/label\train_295.png,1.0
train_296.png,,fusai_train/train/labelled/image\train_296.png,fusai_train/train/labelled/label\train_296.png,3.0
train_297.png,,fusai_train/train/labelled/image\train_297.png,fusai_train/train/labelled/label\train_297.png,1.0
train_298.png,,fusai_train/train/labelled/image\train_298.png,fusai_train/train/labelled/label\train_298.png,2.0
train_299.png,,fusai_train/train/labelled/image\train_299.png,fusai_train/train/labelled/label\train_299.png,3.0
train_3.png,,fusai_train/train/labelled/image\train_3.png,fusai_train/train/labelled/label\train_3.png,1.0
train_30.png,,fusai_train/train/labelled/image\train_30.png,fusai_train/train/labelled/label\train_30.png,2.0
train_300.png,,fusai_train/train/labelled/image\train_300.png,fusai_train/train/labelled/label\train_300.png,4.0
train_301.png,,fusai_train/train/labelled/image\train_301.png,fusai_train/train/labelled/label\train_301.png,3.0
train_302.png,,fusai_train/train/labelled/image\train_302.png,fusai_train/train/labelled/label\train_302.png,5.0
train_303.png,,fusai_train/train/labelled/image\train_303.png,fusai_train/train/labelled/label\train_303.png,3.0
train_304.png,,fusai_train/train/labelled/image\train_304.png,fusai_train/train/labelled/label\train_304.png,2.0
train_305.png,,fusai_train/train/labelled/image\train_305.png,fusai_train/train/labelled/label\train_305.png,3.0
train_306.png,,fusai_train/train/labelled/image\train_306.png,fusai_train/train/labelled/label\train_306.png,5.0
train_307.png,,fusai_train/train/labelled/image\train_307.png,fusai_train/train/labelled/label\train_307.png,2.0
train_308.png,,fusai_train/train/labelled/image\train_308.png,fusai_train/train/labelled/label\train_308.png,1.0
train_309.png,,fusai_train/train/labelled/image\train_309.png,fusai_train/train/labelled/label\train_309.png,2.0
train_31.png,,fusai_train/train/labelled/image\train_31.png,fusai_train/train/labelled/label\train_31.png,3.0
train_310.png,,fusai_train/train/labelled/image\train_310.png,fusai_train/train/labelled/label\train_310.png,3.0
train_311.png,,fusai_train/train/labelled/image\train_311.png,fusai_train/train/labelled/label\train_311.png,2.0
train_312.png,,fusai_train/train/labelled/image\train_312.png,fusai_train/train/labelled/label\train_312.png,1.0
train_313.png,,fusai_train/train/labelled/image\train_313.png,fusai_train/train/labelled/label\train_313.png,3.0
train_314.png,,fusai_train/train/labelled/image\train_314.png,fusai_train/train/labelled/label\train_314.png,5.0
train_315.png,,fusai_train/train/labelled/image\train_315.png,fusai_train/train/labelled/label\train_315.png,4.0
train_316.png,,fusai_train/train/labelled/image\train_316.png,fusai_train/train/labelled/label\train_316.png,2.0
train_317.png,,fusai_train/train/labelled/image\train_317.png,fusai_train/train/labelled/label\train_317.png,3.0
train_318.png,,fusai_train/train/labelled/image\train_318.png,fusai_train/train/labelled/label\train_318.png,2.0
train_319.png,,fusai_train/train/labelled/image\train_319.png,fusai_train/train/labelled/label\train_319.png,3.0
train_32.png,,fusai_train/train/labelled/image\train_32.png,fusai_train/train/labelled/label\train_32.png,3.0
train_320.png,,fusai_train/train/labelled/image\train_320.png,fusai_train/train/labelled/label\train_320.png,3.0
train_321.png,,fusai_train/train/labelled/image\train_321.png,fusai_train/train/labelled/label\train_321.png,5.0
train_322.png,,fusai_train/train/labelled/image\train_322.png,fusai_train/train/labelled/label\train_322.png,2.0
train_323.png,,fusai_train/train/labelled/image\train_323.png,fusai_train/train/labelled/label\train_323.png,4.0
train_324.png,,fusai_train/train/labelled/image\train_324.png,fusai_train/train/labelled/label\train_324.png,4.0
train_325.png,,fusai_train/train/labelled/image\train_325.png,fusai_train/train/labelled/label\train_325.png,4.0
train_326.png,,fusai_train/train/labelled/image\train_326.png,fusai_train/train/labelled/label\train_326.png,2.0
train_327.png,,fusai_train/train/labelled/image\train_327.png,fusai_train/train/labelled/label\train_327.png,5.0
train_328.png,,fusai_train/train/labelled/image\train_328.png,fusai_train/train/labelled/label\train_328.png,1.0
train_329.png,,fusai_train/train/labelled/image\train_329.png,fusai_train/train/labelled/label\train_329.png,1.0
train_33.png,,fusai_train/train/labelled/image\train_33.png,fusai_train/train/labelled/label\train_33.png,2.0
train_330.png,,fusai_train/train/labelled/image\train_330.png,fusai_train/train/labelled/label\train_330.png,4.0
train_331.png,,fusai_train/train/labelled/image\train_331.png,fusai_train/train/labelled/label\train_331.png,5.0
train_332.png,,fusai_train/train/labelled/image\train_332.png,fusai_train/train/labelled/label\train_332.png,3.0
train_333.png,,fusai_train/train/labelled/image\train_333.png,fusai_train/train/labelled/label\train_333.png,3.0
train_334.png,,fusai_train/train/labelled/image\train_334.png,fusai_train/train/labelled/label\train_334.png,1.0
train_335.png,,fusai_train/train/labelled/image\train_335.png,fusai_train/train/labelled/label\train_335.png,3.0
train_336.png,,fusai_train/train/labelled/image\train_336.png,fusai_train/train/labelled/label\train_336.png,4.0
train_337.png,,fusai_train/train/labelled/image\train_337.png,fusai_train/train/labelled/label\train_337.png,3.0
train_338.png,,fusai_train/train/labelled/image\train_338.png,fusai_train/train/labelled/label\train_338.png,4.0
train_339.png,,fusai_train/train/labelled/image\train_339.png,fusai_train/train/labelled/label\train_339.png,4.0
train_34.png,,fusai_train/train/labelled/image\train_34.png,fusai_train/train/labelled/label\train_34.png,5.0
train_340.png,,fusai_train/train/labelled/image\train_340.png,fusai_train/train/labelled/label\train_340.png,2.0
train_341.png,,fusai_train/train/labelled/image\train_341.png,fusai_train/train/labelled/label\train_341.png,4.0
train_342.png,,fusai_train/train/labelled/image\train_342.png,fusai_train/train/labelled/label\train_342.png,4.0
train_343.png,,fusai_train/train/labelled/image\train_343.png,fusai_train/train/labelled/label\train_343.png,2.0
